;sent:;received;sent_data;sent_timestamp;sent_packet;received_data;received_timestamp;received_packet;latency
211;20180516,23:35:43.028,sent packet '212';20180516,23:35:43.042,unicast message '212' received from 2D:C8;20180516;23:35:43.028;sent packet '212';20180516;23:35:43.042;unicast message '212' received from 2D:C8;14000000
212;20180516,23:35:44.025,sent packet '213';20180516,23:35:44.039,unicast message '213' received from 2D:C8;20180516;23:35:44.025;sent packet '213';20180516;23:35:44.039;unicast message '213' received from 2D:C8;14000000
213;20180516,23:35:45.022,sent packet '214';20180516,23:35:45.035,unicast message '214' received from 2D:C8;20180516;23:35:45.022;sent packet '214';20180516;23:35:45.035;unicast message '214' received from 2D:C8;13000000
214;20180516,23:35:46.018,sent packet '215';20180516,23:35:46.032,unicast message '215' received from 2D:C8;20180516;23:35:46.018;sent packet '215';20180516;23:35:46.032;unicast message '215' received from 2D:C8;14000000
215;20180516,23:35:47.015,sent packet '216';20180516,23:35:47.029,unicast message '216' received from 2D:C8;20180516;23:35:47.015;sent packet '216';20180516;23:35:47.029;unicast message '216' received from 2D:C8;14000000
216;20180516,23:35:48.012,sent packet '217';20180516,23:35:48.025,unicast message '217' received from 2D:C8;20180516;23:35:48.012;sent packet '217';20180516;23:35:48.025;unicast message '217' received from 2D:C8;13000000
217;20180516,23:35:49.008,sent packet '218';20180516,23:35:49.022,unicast message '218' received from 2D:C8;20180516;23:35:49.008;sent packet '218';20180516;23:35:49.022;unicast message '218' received from 2D:C8;14000000
218;20180516,23:35:50.004,sent packet '219';20180516,23:35:50.018,unicast message '219' received from 2D:C8;20180516;23:35:50.004;sent packet '219';20180516;23:35:50.018;unicast message '219' received from 2D:C8;14000000
219;20180516,23:35:51.001,sent packet '220';20180516,23:35:51.015,unicast message '220' received from 2D:C8;20180516;23:35:51.001;sent packet '220';20180516;23:35:51.015;unicast message '220' received from 2D:C8;14000000
220;20180516,23:35:51.997,sent packet '221';20180516,23:35:52.011,unicast message '221' received from 2D:C8;20180516;23:35:51.997;sent packet '221';20180516;23:35:52.011;unicast message '221' received from 2D:C8;14000000
221;20180516,23:35:52.994,sent packet '222';20180516,23:35:53.008,unicast message '222' received from 2D:C8;20180516;23:35:52.994;sent packet '222';20180516;23:35:53.008;unicast message '222' received from 2D:C8;14000000
222;20180516,23:35:53.990,sent packet '223';20180516,23:35:54.004,unicast message '223' received from 2D:C8;20180516;23:35:53.990;sent packet '223';20180516;23:35:54.004;unicast message '223' received from 2D:C8;14000000
223;20180516,23:35:54.987,sent packet '224';20180516,23:35:55.001,unicast message '224' received from 2D:C8;20180516;23:35:54.987;sent packet '224';20180516;23:35:55.001;unicast message '224' received from 2D:C8;14000000
224;20180516,23:35:55.983,sent packet '225';20180516,23:35:55.999,unicast message '225' received from 2D:C8;20180516;23:35:55.983;sent packet '225';20180516;23:35:55.999;unicast message '225' received from 2D:C8;16000000
225;20180516,23:35:56.980,sent packet '226';20180516,23:35:56.994,unicast message '226' received from 2D:C8;20180516;23:35:56.980;sent packet '226';20180516;23:35:56.994;unicast message '226' received from 2D:C8;14000000
226;20180516,23:35:57.977,sent packet '227';20180516,23:35:57.992,unicast message '227' received from 2D:C8;20180516;23:35:57.977;sent packet '227';20180516;23:35:57.992;unicast message '227' received from 2D:C8;15000000
227;20180516,23:35:58.973,sent packet '228';20180516,23:35:58.987,unicast message '228' received from 2D:C8;20180516;23:35:58.973;sent packet '228';20180516;23:35:58.987;unicast message '228' received from 2D:C8;14000000
228;20180516,23:35:59.969,sent packet '229';20180516,23:35:59.984,unicast message '229' received from 2D:C8;20180516;23:35:59.969;sent packet '229';20180516;23:35:59.984;unicast message '229' received from 2D:C8;15000000
229;20180516,23:36:00.966,sent packet '230';20180516,23:36:00.981,unicast message '230' received from 2D:C8;20180516;23:36:00.966;sent packet '230';20180516;23:36:00.981;unicast message '230' received from 2D:C8;15000000
230;20180516,23:36:01.963,sent packet '231';20180516,23:36:01.977,unicast message '231' received from 2D:C8;20180516;23:36:01.963;sent packet '231';20180516;23:36:01.977;unicast message '231' received from 2D:C8;14000000
231;20180516,23:36:02.960,sent packet '232';20180516,23:36:02.973,unicast message '232' received from 2D:C8;20180516;23:36:02.960;sent packet '232';20180516;23:36:02.973;unicast message '232' received from 2D:C8;13000000
232;20180516,23:36:03.956,sent packet '233';20180516,23:36:03.970,unicast message '233' received from 2D:C8;20180516;23:36:03.956;sent packet '233';20180516;23:36:03.970;unicast message '233' received from 2D:C8;14000000
233;20180516,23:36:04.952,sent packet '234';20180516,23:36:04.966,unicast message '234' received from 2D:C8;20180516;23:36:04.952;sent packet '234';20180516;23:36:04.966;unicast message '234' received from 2D:C8;14000000
234;20180516,23:36:05.949,sent packet '235';20180516,23:36:05.963,unicast message '235' received from 2D:C8;20180516;23:36:05.949;sent packet '235';20180516;23:36:05.963;unicast message '235' received from 2D:C8;14000000
235;20180516,23:36:06.945,sent packet '236';20180516,23:36:06.959,unicast message '236' received from 2D:C8;20180516;23:36:06.945;sent packet '236';20180516;23:36:06.959;unicast message '236' received from 2D:C8;14000000
236;20180516,23:36:07.942,sent packet '237';20180516,23:36:07.956,unicast message '237' received from 2D:C8;20180516;23:36:07.942;sent packet '237';20180516;23:36:07.956;unicast message '237' received from 2D:C8;14000000
237;20180516,23:36:08.938,sent packet '238';20180516,23:36:08.952,unicast message '238' received from 2D:C8;20180516;23:36:08.938;sent packet '238';20180516;23:36:08.952;unicast message '238' received from 2D:C8;14000000
238;20180516,23:36:09.935,sent packet '239';20180516,23:36:09.949,unicast message '239' received from 2D:C8;20180516;23:36:09.935;sent packet '239';20180516;23:36:09.949;unicast message '239' received from 2D:C8;14000000
239;20180516,23:36:10.931,sent packet '240';20180516,23:36:10.945,unicast message '240' received from 2D:C8;20180516;23:36:10.931;sent packet '240';20180516;23:36:10.945;unicast message '240' received from 2D:C8;14000000
240;20180516,23:36:11.928,sent packet '241';20180516,23:36:11.942,unicast message '241' received from 2D:C8;20180516;23:36:11.928;sent packet '241';20180516;23:36:11.942;unicast message '241' received from 2D:C8;14000000
241;20180516,23:36:12.925,sent packet '242';20180516,23:36:12.938,unicast message '242' received from 2D:C8;20180516;23:36:12.925;sent packet '242';20180516;23:36:12.938;unicast message '242' received from 2D:C8;13000000
242;20180516,23:36:13.921,sent packet '243';20180516,23:36:13.935,unicast message '243' received from 2D:C8;20180516;23:36:13.921;sent packet '243';20180516;23:36:13.935;unicast message '243' received from 2D:C8;14000000
243;20180516,23:36:14.917,sent packet '244';20180516,23:36:14.931,unicast message '244' received from 2D:C8;20180516;23:36:14.917;sent packet '244';20180516;23:36:14.931;unicast message '244' received from 2D:C8;14000000
244;20180516,23:36:15.914,sent packet '245';20180516,23:36:15.928,unicast message '245' received from 2D:C8;20180516;23:36:15.914;sent packet '245';20180516;23:36:15.928;unicast message '245' received from 2D:C8;14000000
